 Flow_Duration, Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets, Fwd_Packet_Length_Max,Fwd_Packet_Length_Min, Fwd_Packet_Length_Mean, Fwd_Packet_Length_Std,Bwd_Packet_Length_Max, Bwd_Packet_Length_Min, Bwd_Packet_Length_Mean, Bwd_Packet_Length_Std,Flow_Bytes, Flow_Packets,Class
4101659,5,1,135,46,46,6,27,20.1246118,46,46,46,0,44.12848557,1.462822726,BENIGN
197,2,2,68,132,34,34,34,0,66,66,66,0,1015228.426,20304.56853,BENIGN
130,2,0,12,0,6,6,6,0,0,0,0,0,92307.69231,15384.61538,BENIGN
27572,2,2,68,422,34,34,34,0,211,211,211,0,17771.6524,145.0747135,BENIGN
31163,2,2,74,200,37,37,37,0,100,100,100,0,8792.478259,128.3573469,BENIGN
67101,3,4,433,2281,427,0,144.3333333,244.8148961,2267,2,570.25,1131.168238,40446.49111,104.3203529,BENIGN
203,2,2,70,102,35,35,35,0,51,51,51,0,847290.6404,19704.4335,BENIGN
214,2,2,64,120,32,32,32,0,60,60,60,0,859813.0841,18691.58879,BENIGN
52350,2,2,64,204,32,32,32,0,102,102,102,0,5119.38873,76.40878701,BENIGN
2,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,18500000,1000000,BENIGN
404162,7,11,889,5389,469,0,127,177.1562399,1460,0,489.9090909,648.7140286,15533.37523,44.53659671,BENIGN
3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,BENIGN
2,2,1,12,6,6,6,6,0,6,6,6,0,9000000,1500000,BENIGN
43556479,15,13,446,9725,404,0,29.73333333,103.5812081,2680,0,748.0769231,882.4534418,233.5129063,0.642843514,BENIGN
115391922,16,14,575,307,491,0,35.9375,121.3592292,301,0,21.92857143,80.33819313,7.643515982,0.259983537,BENIGN
2201178,1,6,6,36,6,6,6,0,6,6,6,0,19.08069225,3.180115375,BENIGN
385,2,2,64,258,32,32,32,0,129,129,129,0,836363.6364,10389.61039,BENIGN
53757,4,4,144,376,36,36,36,0,94,94,94,0,9673.158844,148.8178284,BENIGN
118427916,8,6,727,413,617,0,90.875,213.4622332,126,46,68.83333333,36.1132478,9.626108763,0.118215371,BENIGN
113405071,2,2,89,257,46,43,44.5,2.121320344,135,122,128.5,9.192388155,3.05100995,0.035271791,BENIGN
80341,2,2,76,420,38,38,38,0,210,210,210,0,6173.684669,49.78777959,BENIGN
48617,1,1,45,110,45,45,45,0,110,110,110,0,3188.185203,41.13787358,BENIGN
49299,2,2,68,112,34,34,34,0,56,56,56,0,3651.189679,81.13754843,BENIGN
192,2,0,12,0,6,6,6,0,0,0,0,0,62500,10416.66667,BENIGN
9068754,47,66,854,137451,333,0,18.17021277,59.527969,4380,0,2082.590909,1013.608223,15250.71691,12.46036666,BENIGN
5556220,1,5,6,30,6,6,6,0,6,6,6,0,6.479225085,1.079870847,BENIGN
5750312,5,1,135,46,46,6,27,20.1246118,46,46,46,0,31.47655292,1.043421644,BENIGN
174,2,2,60,264,30,30,30,0,132,132,132,0,1862068.966,22988.50575,BENIGN
54,1,1,0,0,0,0,0,0,0,0,0,0,0,37037.03704,BENIGN
81429,2,2,78,134,39,39,39,0,67,67,67,0,2603.495069,49.12254848,BENIGN
29404,1,1,0,0,0,0,0,0,0,0,0,0,0,68.01795674,BENIGN
30480937,10,10,822,3738,470,0,82.2,151.1157025,1476,0,373.8,598.1175656,149.6017002,0.656147808,BENIGN
208,2,2,76,332,38,38,38,0,166,166,166,0,1961538.462,19230.76923,BENIGN
50,2,0,12,0,6,6,6,0,0,0,0,0,240000,40000,BENIGN
24340,2,2,72,328,36,36,36,0,164,164,164,0,16433.85374,164.3385374,BENIGN
171,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0,0,380116.9591,17543.85965,BENIGN
30790,1,1,44,108,44,44,44,0,108,108,108,0,4936.667749,64.9561546,BENIGN
23511,2,2,68,158,34,34,34,0,79,79,79,0,9612.521798,170.1331292,BENIGN
146138,2,2,102,438,51,51,51,0,219,219,219,0,3695.137473,27.37138869,BENIGN
460,2,2,90,312,45,45,45,0,156,156,156,0,873913.0435,8695.652174,BENIGN
235,2,2,86,204,43,43,43,0,102,102,102,0,1234042.553,17021.2766,BENIGN
14495,2,0,0,0,0,0,0,0,0,0,0,0,0,137.9786133,BENIGN
60355868,9,7,2266,4221,1029,0,251.7777778,393.6561881,1460,0,603,653.5941656,107.4791932,0.265094357,BENIGN
3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,12300000,666666.6667,BENIGN
119079119,27,20,3671,5899,1368,0,135.962963,330.1283528,1418,0,294.95,499.9434152,80.36673499,0.394695564,BENIGN
7560296,1,5,6,30,6,6,6,0,6,6,6,0,4.761718324,0.793619721,BENIGN
104,3,0,114,0,57,0,38,32.90896534,0,0,0,0,1096153.846,28846.15385,BENIGN
85953,1,1,51,112,51,51,51,0,112,112,112,0,1896.385234,23.26853048,BENIGN
7434857,1,5,6,30,6,6,6,0,6,6,6,0,4.842056814,0.807009469,BENIGN
6772638,9,4,1116,152,517,0,124,223.5385873,152,0,38,76,187.2239443,1.919488388,BENIGN
256,2,2,62,94,31,31,31,0,47,47,47,0,609375,15625,BENIGN
5695087,1,5,6,30,6,6,6,0,6,6,6,0,6.321237937,1.053539656,BENIGN
4649741,6,6,204,570,34,34,34,0,95,95,95,0,166.4608846,2.580788908,BENIGN
182,2,2,70,102,35,35,35,0,51,51,51,0,945054.9451,21978.02198,BENIGN
21670,2,0,12,0,6,6,6,0,0,0,0,0,553.7609599,92.29349331,BENIGN
14080170,2,2,115,242,58,57,57.5,0.707106781,126,116,121,7.071067812,25.35480751,0.284087479,BENIGN
122289,4,2,152,228,38,38,38,0,114,114,114,0,3107.393142,49.06410225,BENIGN
62759,2,2,76,120,38,38,38,0,60,60,60,0,3123.058047,63.73587852,BENIGN
111116737,36,24,5268,9552,439,0,146.3333333,209.8821438,796,0,398,406.5601191,133.3732469,0.53997266,BENIGN
116424613,16,14,518,752,434,0,32.375,107.110457,746,0,53.71428571,199.2599495,10.90834633,0.257677472,BENIGN
958,2,2,60,264,30,30,30,0,132,132,132,0,338204.5929,4175.365344,BENIGN
183,2,2,76,300,38,38,38,0,150,150,150,0,2054644.809,21857.9235,BENIGN
76274627,5,10,11613,68,11595,0,2322.6,5183.42983,20,0,6.8,5.006662228,153.1439806,0.196657796,BENIGN
168247,1,1,41,143,41,41,41,0,143,143,143,0,1093.630198,11.88728477,BENIGN
173,2,2,64,96,32,32,32,0,48,48,48,0,924855.4913,23121.38728,BENIGN
76922,2,2,70,134,35,35,35,0,67,67,67,0,2652.037129,52.00072801,BENIGN
115834461,16,13,550,786,466,0,34.375,115.1097303,718,2,60.46153846,197.5688131,11.53370067,0.250357275,BENIGN
120011,1,1,50,194,50,50,50,0,194,194,194,0,2033.146962,16.66513903,BENIGN
5128697,7,6,349,5198,199,0,49.85714286,79.81317471,2920,0,866.3333333,1257.526726,1081.561262,2.534756879,BENIGN
63,1,1,0,0,0,0,0,0,0,0,0,0,0,31746.03175,BENIGN
46253,2,2,90,162,45,45,45,0,81,81,81,0,5448.295246,86.48087692,BENIGN
94692153,6,10,11613,68,5840,0,1935.5,2991.613996,20,0,6.8,5.006662228,123.3576345,0.168968594,BENIGN
12765654,6,4,435,1773,411,0,72.5,165.8478218,1767,0,443.25,882.5045326,172.9641114,0.783351954,BENIGN
5363797,2,2,104,215,55,49,52,4.242640687,111,104,107.5,4.949747468,59.47279511,0.745740378,BENIGN
147059,4,2,184,312,46,46,46,0,156,156,156,0,3372.795953,40.79995104,BENIGN
5076,2,0,6,0,6,0,3,4.242640687,0,0,0,0,1182.033097,394.0110323,BENIGN
5900789,8,5,374,3588,193,0,46.75,72.45244746,1460,0,717.6,694.3506319,671.4356334,2.203095213,BENIGN
4,1,1,6,6,6,6,6,0,6,6,6,0,3000000,500000,BENIGN
130,2,2,96,96,48,48,48,0,48,48,48,0,1476923.077,30769.23077,BENIGN
6268718,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,224.1287613,1.11665575,BENIGN
75,1,2,6,12,6,6,6,0,6,6,6,0,240000,40000,BENIGN
31408,2,2,84,278,42,42,42,0,139,139,139,0,11525.72593,127.3560876,BENIGN
180,2,2,86,250,43,43,43,0,125,125,125,0,1866666.667,22222.22222,BENIGN
65692651,15,15,940,5535,621,0,62.66666667,164.720398,1855,0,369,649.4265602,98.56505867,0.456672087,BENIGN
366617,7,6,718,482,501,0,102.5714286,183.2974424,293,2,80.33333333,116.290441,3273.170639,35.45934858,BENIGN
5879129,8,5,374,3180,193,0,46.75,72.45244746,1460,0,636,757.5711188,604.5113145,2.211211899,BENIGN
203,2,2,66,98,33,33,33,0,49,49,49,0,807881.7734,19704.4335,BENIGN
200,2,2,76,154,38,38,38,0,77,77,77,0,1150000,20000,BENIGN
74,2,1,0,0,0,0,0,0,0,0,0,0,0,40540.54054,BENIGN
214,2,2,86,162,43,43,43,0,81,81,81,0,1158878.505,18691.58879,BENIGN
4543869,1,4,6,24,6,6,6,0,6,6,6,0,6.602303015,1.100383836,BENIGN
477,1,1,85,167,85,85,85,0,167,167,167,0,528301.8868,4192.872117,BENIGN
211,2,0,12,0,6,6,6,0,0,0,0,0,56872.03791,9478.672986,BENIGN
81132,1,1,48,88,48,48,48,0,88,88,88,0,1676.280629,24.65118572,BENIGN
51,1,1,0,0,0,0,0,0,0,0,0,0,0,39215.68627,BENIGN
351,2,0,12,0,6,6,6,0,0,0,0,0,34188.03419,5698.005698,BENIGN
589143,8,4,347,4993,191,0,43.375,73.17871958,2920,0,1248.25,1372.913781,9064.013321,20.36856926,BENIGN
373,2,0,12,0,6,6,6,0,0,0,0,0,32171.58177,5361.930295,BENIGN
5323563,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.254129424,0.751376475,BENIGN
5461360,7,4,635,150,517,0,90.71428571,190.7072051,150,0,37.5,75,143.7370911,2.014150322,BENIGN
194,2,2,70,166,35,35,35,0,83,83,83,0,1216494.845,20618.5567,BENIGN
219,3,1,83,6,46,6,27.66666667,20.20725942,6,6,6,0,406392.6941,18264.84018,BENIGN
18041,2,0,0,0,0,0,0,0,0,0,0,0,0,110.8585999,BENIGN
44,1,1,0,0,0,0,0,0,0,0,0,0,0,45454.54545,BENIGN
117596978,15,16,852,10739,200,0,56.8,73.90167212,1460,0,671.1875,670.0890706,98.56545803,0.263612216,BENIGN
5458040,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.198591436,0.732863812,BENIGN
1644026,16,24,1396,4574,378,0,87.25,89.88251591,1430,0,190.5833333,409.2062217,3631.329432,24.33051545,BENIGN
29,1,1,6,6,6,6,6,0,6,6,6,0,413793.1034,68965.51724,BENIGN
115367668,30,31,916,30896,411,0,30.53333333,82.60697697,2920,0,996.6451613,1073.442144,275.7445006,0.528744327,BENIGN
61340249,18,15,3639,3834,1812,0,202.1666667,535.0633003,1618,0,255.6,532.7501156,121.8286545,0.537982818,BENIGN
48,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,645833.3333,41666.66667,BENIGN
4,2,1,31,6,31,0,15.5,21.92031022,6,6,6,0,9250000,750000,BENIGN
71791,4,2,140,318,35,35,35,0,159,159,159,0,6379.629759,83.5759357,BENIGN
115897482,23,25,756,17394,300,0,32.86956522,73.58254755,4380,0,695.76,1014.650896,156.60392,0.414159127,BENIGN
966,1,1,53,128,53,53,53,0,128,128,128,0,187370.6004,2070.393375,BENIGN
1364,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,359970.6745,10263.92962,BENIGN
31982,2,2,64,268,32,32,32,0,134,134,134,0,10380.83922,125.0703521,BENIGN
9474,2,0,12,0,6,6,6,0,0,0,0,0,1266.624446,211.1040743,BENIGN
70726,2,2,94,350,47,47,47,0,175,175,175,0,6277.747929,56.55628765,BENIGN
59332,2,2,82,240,41,41,41,0,120,120,120,0,5427.088249,67.41724533,BENIGN
6122141,1,6,6,36,6,6,6,0,6,6,6,0,6.860345098,1.14339085,BENIGN
61526,4,2,136,220,34,34,34,0,110,110,110,0,5786.1717,97.51974775,BENIGN
60632,1,1,51,99,51,51,51,0,99,99,99,0,2473.941153,32.98588204,BENIGN
69016960,2,2,96,96,48,48,48,0,48,48,48,0,2.781924907,0.057956769,BENIGN
5328885,1,5,6,30,6,6,6,0,6,6,6,0,6.755634622,1.125939104,BENIGN
3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,BENIGN
99,2,0,12,0,6,6,6,0,0,0,0,0,121212.1212,20202.0202,BENIGN
16250,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13,9.899494937,715507.6923,492.3076923,BENIGN
76202,1,1,57,119,57,57,57,0,119,119,119,0,2309.650665,26.24603029,BENIGN
1523080,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,922.4728839,4.595950311,BENIGN
4711780,5,6,568,168,517,0,113.6,226.5861867,137,0,28,54.81970449,156.204237,2.334574195,BENIGN
48296,4,2,188,126,47,47,47,0,63,63,63,0,6501.573629,124.233891,BENIGN
23089,1,1,0,0,0,0,0,0,0,0,0,0,0,86.62133483,BENIGN
4,3,0,0,0,0,0,0,0,0,0,0,0,0,750000,BENIGN
24121,2,2,58,330,29,29,29,0,165,165,165,0,16085.56859,165.830604,BENIGN
52,1,1,0,0,0,0,0,0,0,0,0,0,0,38461.53846,BENIGN
5735553,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.092213253,0.697404418,BENIGN
4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,BENIGN
3999703,13,13,5137,9258,1336,0,395.1538462,542.0959088,2796,0,712.1538462,959.0009425,3599.017227,6.500482661,BENIGN
181,2,2,78,254,39,39,39,0,127,127,127,0,1834254.144,22099.44751,BENIGN
48156,2,0,0,0,0,0,0,0,0,0,0,0,0,41.53168868,BENIGN
10501269,7,9,11613,62,5840,0,1659,2429.621575,20,0,6.888888889,5.30199124,1111.770397,1.523625383,BENIGN
47598986,23,37,3529,30350,632,0,153.4347826,212.5081445,2920,0,820.2702703,819.0301734,711.7588597,1.260531054,BENIGN
722,1,1,0,0,0,0,0,0,0,0,0,0,0,2770.083102,BENIGN
285,2,2,96,180,48,48,48,0,90,90,90,0,968421.0526,14035.08772,BENIGN
3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,BENIGN
23822,23,28,138,60830,6,6,6,0,4344,0,2172.5,1005.127834,2559314.919,2140.87818,BENIGN
89663870,3,3,159,401,62,39,53,12.28820573,143,121,133.6666667,11.37248141,6.245547956,0.066916585,BENIGN
79168741,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,147.3940327,0.176837472,BENIGN
190,2,2,90,210,45,45,45,0,105,105,105,0,1578947.368,21052.63158,BENIGN
901799,10,9,730,5085,411,0,73,136.9330737,1448,0,565,670.2906086,6448.221832,21.06899653,BENIGN
96246,1,1,51,135,51,51,51,0,135,135,135,0,1932.547846,20.78008437,BENIGN
96811,1,1,0,0,0,0,0,0,0,0,0,0,0,20.65880943,BENIGN
214,2,2,102,224,51,51,51,0,112,112,112,0,1523364.486,18691.58879,BENIGN
61,2,2,88,188,44,44,44,0,94,94,94,0,4524590.164,65573.77049,BENIGN
52322,3,4,441,871,435,0,147,249.4333578,859,0,217.75,427.5093566,25075.49406,133.7869348,BENIGN
168,2,2,84,212,42,42,42,0,106,106,106,0,1761904.762,23809.52381,BENIGN
117125239,23,21,3767,5319,1697,0,163.7826087,486.2777879,1418,0,253.2857143,495.3288951,77.57508183,0.375666256,BENIGN
1830521,6,4,228,208,38,38,38,0,66,38,52,16.16580754,238.1835554,5.462925582,BENIGN
31961,1,1,50,106,50,50,50,0,106,106,106,0,4880.948656,62.57626482,BENIGN
3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,BENIGN
23635,1,1,52,116,52,52,52,0,116,116,116,0,7108.102391,84.62026655,BENIGN
5793676,6,4,611,153,517,0,101.8333333,204.3050823,141,0,38.25,68.55836929,131.8679194,1.726019888,BENIGN
2259318,8,8,793,4398,451,0,99.125,159.3194791,1832,0,549.75,735.3954718,2297.596,7.081783087,BENIGN
243,2,2,64,258,32,32,32,0,129,129,129,0,1325102.881,16460.90535,BENIGN
30878,4,4,148,296,37,37,37,0,74,74,74,0,14379.16964,259.0841376,BENIGN
117015002,24,30,1651,27997,569,0,68.79166667,150.4009075,1557,0,933.2333333,626.183882,253.3692218,0.46147929,BENIGN
51500,1,1,54,133,54,54,54,0,133,133,133,0,3631.067961,38.83495146,BENIGN
197754,1,1,48,141,48,48,48,0,141,141,141,0,955.7328802,10.11357545,BENIGN
556,1,1,49,199,49,49,49,0,199,199,199,0,446043.1655,3597.122302,BENIGN
132,2,2,66,98,33,33,33,0,49,49,49,0,1242424.242,30303.0303,BENIGN
64127838,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46,0,4.350684643,0.140344666,BENIGN
1692146,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13,9.899494937,6871.156508,4.72772444,BENIGN
40259,3,1,50,6,38,6,16.66666667,18.47520861,6,6,6,0,1390.993318,99.35666559,BENIGN
212,2,2,64,96,32,32,32,0,48,48,48,0,754716.9811,18867.92453,BENIGN
143,2,2,84,116,42,42,42,0,58,58,58,0,1398601.399,27972.02797,BENIGN
167,2,2,82,114,41,41,41,0,57,57,57,0,1173652.695,23952.09581,BENIGN
2511669,9,8,1300,6604,979,0,144.4444444,321.0459901,2324,0,825.5,913.5134685,3146.911476,6.76840778,BENIGN
92762,2,2,68,380,34,34,34,0,190,190,190,0,4829.56383,43.12110563,BENIGN
227,2,2,64,204,32,32,32,0,102,102,102,0,1180616.74,17621.14537,BENIGN
197,2,2,90,122,45,45,45,0,61,61,61,0,1076142.132,20304.56853,BENIGN
82128,4,2,124,254,31,31,31,0,127,127,127,0,4602.571596,73.05669199,BENIGN
91733,4,2,156,270,39,39,39,0,135,135,135,0,4643.912224,65.40721442,BENIGN
12801,6,1,409,6,274,6,68.16666667,102.4625135,6,6,6,0,32419.34224,546.8322787,BENIGN
330,2,2,90,206,45,45,45,0,103,103,103,0,896969.697,12121.21212,BENIGN
23543,1,1,51,67,51,51,51,0,67,67,67,0,5012.105509,84.95094083,BENIGN
209083,1,1,55,175,55,55,55,0,175,175,175,0,1100.04161,9.56557922,BENIGN
46976,1,1,42,95,42,42,42,0,95,95,95,0,2916.382834,42.57493188,BENIGN
72681,4,4,128,192,32,32,32,0,48,48,48,0,4402.801282,110.0700321,BENIGN
255,2,2,74,168,37,37,37,0,84,84,84,0,949019.6078,15686.27451,BENIGN
1132716,1,5,6,30,6,6,6,0,6,6,6,0,31.78201773,5.297002956,BENIGN
242,2,2,64,204,32,32,32,0,102,102,102,0,1107438.017,16528.92562,BENIGN
3708579,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,378.8513067,1.887515407,BENIGN
67057,4,2,188,268,47,47,47,0,134,134,134,0,6800.184917,89.47611733,BENIGN
61652,1,1,57,142,57,57,57,0,142,142,142,0,3227.794719,32.44014793,BENIGN
48237,1,1,43,75,43,43,43,0,75,75,75,0,2446.25495,41.4619483,BENIGN
297,2,2,76,108,38,38,38,0,54,54,54,0,619528.6195,13468.01347,BENIGN
206,2,0,12,0,6,6,6,0,0,0,0,0,58252.42718,9708.737864,BENIGN
180,2,0,12,0,6,6,6,0,0,0,0,0,66666.66667,11111.11111,BENIGN
69916,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13,9.899494937,166385.3767,114.4230219,BENIGN
31015,1,1,57,96,57,57,57,0,96,96,96,0,4933.096889,64.48492665,BENIGN
265,2,2,64,258,32,32,32,0,129,129,129,0,1215094.34,15094.33962,BENIGN
432,1,1,47,108,47,47,47,0,108,108,108,0,358796.2963,4629.62963,BENIGN
32925,2,2,80,210,40,40,40,0,105,105,105,0,8807.896735,121.4882308,BENIGN
48884,1,1,40,141,40,40,40,0,141,141,141,0,3702.642992,40.91318223,BENIGN
4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,BENIGN
55,1,1,0,0,0,0,0,0,0,0,0,0,0,36363.63636,BENIGN
25258,2,0,0,0,0,0,0,0,0,0,0,0,0,79.18283316,BENIGN
30819,2,2,80,212,40,40,40,0,106,106,106,0,9474.674714,129.7900646,BENIGN
58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,BENIGN
60,2,0,12,0,6,6,6,0,0,0,0,0,200000,33333.33333,BENIGN
5667976,9,6,371,3820,190,0,41.22222222,68.72731949,1360,0,636.6666667,593.9221049,739.4173864,2.646447339,BENIGN
8154001,1,5,6,30,6,6,6,0,6,6,6,0,4.415010496,0.735835083,BENIGN
133515,1,1,44,232,44,44,44,0,232,232,232,0,2067.183463,14.97959031,BENIGN
5868071,9,9,380,3152,193,0,42.22222222,69.12086837,1432,0,350.2222222,566.7655551,601.9013744,3.067447548,BENIGN
77294,1,2,6,12,6,6,6,0,6,6,6,0,232.8770668,38.81284446,BENIGN
131848,4,2,164,216,41,41,41,0,108,108,108,0,2882.106668,45.50694739,BENIGN
46816,2,2,68,250,34,34,34,0,125,125,125,0,6792.549556,85.44087491,BENIGN
377,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,114058.3554,7957.559682,BENIGN
24273,2,2,68,228,34,34,34,0,114,114,114,0,12194.61954,164.7921559,BENIGN
30366,1,1,42,70,42,42,42,0,70,70,70,0,3688.335639,65.8631364,BENIGN
194,2,2,74,154,37,37,37,0,77,77,77,0,1175257.732,20618.5567,BENIGN
6544839,10,9,3482,5877,2853,0,348.2,887.4899436,1413,0,653,681.6973302,1429.9817,2.903050786,BENIGN
1942,2,0,0,0,0,0,0,0,0,0,0,0,0,1029.866117,BENIGN
49786,2,2,90,378,45,45,45,0,189,189,189,0,9400.232997,80.34387177,BENIGN
15146063,6,4,2189,633,2165,0,364.8333333,881.9012227,621,0,158.25,308.5129657,186.3190454,0.660237581,BENIGN
763,2,2,66,194,33,33,33,0,97,97,97,0,340760.1573,5242.463958,BENIGN
30758,4,2,200,156,50,50,50,0,78,78,78,0,11574.22459,195.071201,BENIGN
674994,2,2,74,164,37,37,37,0,82,82,82,0,352.5957268,5.925978601,BENIGN
48579,4,2,124,264,31,31,31,0,132,132,132,0,7986.990263,123.5101587,BENIGN
189,2,2,76,154,38,38,38,0,77,77,77,0,1216931.217,21164.02116,BENIGN
49236,2,2,86,208,43,43,43,0,104,104,104,0,5971.240556,81.2413681,BENIGN
48039,1,1,40,56,40,40,40,0,56,56,56,0,1998.376319,41.63283998,BENIGN
30871,2,2,84,116,42,42,42,0,58,58,58,0,6478.572123,129.5714425,BENIGN
201,2,2,94,230,47,47,47,0,115,115,115,0,1611940.299,19900.49751,BENIGN
789624,11,15,15354,2490,2555,0,1395.818182,1331.799596,407,0,166,203.6877863,22598.09732,32.92706402,BENIGN
5912836,8,4,368,3448,187,0,46,70.73289798,3184,0,862,1552.66223,645.3755863,2.029482976,BENIGN
298,2,2,82,182,41,41,41,0,91,91,91,0,885906.0403,13422.81879,BENIGN
39004,2,0,12,0,6,6,6,0,0,0,0,0,307.6607527,51.27679212,BENIGN
200,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,215000,15000,BENIGN
48031,2,2,94,256,47,47,47,0,128,128,128,0,7286.960505,83.27954862,BENIGN
72,1,1,6,6,6,6,6,0,6,6,6,0,166666.6667,27777.77778,BENIGN
23924,2,2,94,256,47,47,47,0,128,128,128,0,14629.66059,167.196121,BENIGN
23894,2,2,80,202,40,40,40,0,101,101,101,0,11802.12606,167.4060434,BENIGN
93,2,0,12,0,6,6,6,0,0,0,0,0,129032.2581,21505.37634,BENIGN
48115,4,2,148,154,37,37,37,0,77,77,77,0,6276.62891,124.7012366,BENIGN
269,2,2,70,264,35,35,35,0,132,132,132,0,1241635.688,14869.88848,BENIGN
30224,1,1,49,77,49,49,49,0,77,77,77,0,4168.872419,66.17257808,BENIGN
146,2,2,68,100,34,34,34,0,50,50,50,0,1150684.932,27397.26027,BENIGN
93999,2,2,78,176,39,39,39,0,88,88,88,0,2702.156406,42.55364419,BENIGN
7475376,6,8,11607,56,5840,0,1934.5,2375.523332,20,0,7,5.656854249,1560.189079,1.872815494,BENIGN
4163801,1,4,6,24,6,6,6,0,6,6,6,0,7.20495528,1.20082588,BENIGN
211,2,2,58,90,29,29,29,0,45,45,45,0,701421.8009,18957.34597,BENIGN
23794,2,2,64,96,32,32,32,0,48,48,48,0,6724.384299,168.1096075,BENIGN
61170,2,2,54,86,27,27,27,0,43,43,43,0,2288.703613,65.3915318,BENIGN
144,2,2,80,144,40,40,40,0,72,72,72,0,1555555.556,27777.77778,BENIGN
30802,2,2,76,108,38,38,38,0,54,54,54,0,5973.638075,129.8616973,BENIGN
5458814,8,5,373,3352,192,0,46.625,72.16437091,1644,0,670.4,813.2888786,682.3826567,2.381469675,BENIGN
60159,1,1,55,111,55,55,55,0,111,111,111,0,2759.354378,33.24523346,BENIGN
22857597,12,8,791,5256,476,0,65.91666667,143.347295,4096,0,657,1422.810599,264.5509937,0.874982615,BENIGN
62,2,0,12,0,6,6,6,0,0,0,0,0,193548.3871,32258.06452,BENIGN
176,2,2,86,118,43,43,43,0,59,59,59,0,1159090.909,22727.27273,BENIGN
4059100,5,1,135,46,46,6,27,20.1246118,46,46,46,0,44.59116553,1.478160183,BENIGN
58491,2,2,62,94,31,31,31,0,47,47,47,0,2667.076986,68.38658939,BENIGN
59405,2,2,64,192,32,32,32,0,96,96,96,0,4309.401566,67.33439946,BENIGN
60595,1,1,47,196,47,47,47,0,196,196,196,0,4010.231867,33.0060236,BENIGN
23312,1,1,44,112,44,44,44,0,112,112,112,0,6691.832533,85.79272478,BENIGN
155,2,2,62,118,31,31,31,0,59,59,59,0,1161290.323,25806.45161,BENIGN
115798411,20,17,2062,635,1427,0,103.1,332.4198202,467,0,37.35294118,117.9496403,23.29047503,0.319520792,BENIGN
133253,7,9,531,5331,207,0,75.85714286,92.15282338,2029,0,592.3333333,813.6699269,43991.50488,120.0723436,BENIGN
47342,1,1,46,62,46,46,46,0,62,62,62,0,2281.272443,42.24578598,BENIGN
123,1,1,6,6,6,6,6,0,6,6,6,0,97560.97561,16260.1626,BENIGN
892602,1,1,0,37,0,0,0,0,37,37,37,0,41.45184528,2.240640285,BENIGN
3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,BENIGN
3328084,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,422.1648252,2.103312296,BENIGN
8999638,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333346741,BENIGN
24500,2,2,62,158,31,31,31,0,79,79,79,0,8979.591837,163.2653061,BENIGN
4334,2,0,12,0,6,6,6,0,0,0,0,0,2768.804799,461.4674665,BENIGN
163,2,2,326,326,163,163,163,0,163,163,163,0,4000000,24539.8773,BENIGN
177,2,2,78,274,39,39,39,0,137,137,137,0,1988700.565,22598.87006,BENIGN
544979,7,4,603,3383,342,0,86.14285714,131.6794448,1460,0,845.75,734.0292342,7314.043293,20.18426398,BENIGN
201,2,2,82,114,41,41,41,0,57,57,57,0,975124.3781,19900.49751,BENIGN
1721472,16,24,1380,4574,362,0,86.25,86.45576904,1430,0,190.5833333,409.2062217,3458.667931,23.23592832,BENIGN
211,2,2,60,266,30,30,30,0,133,133,133,0,1545023.697,18957.34597,BENIGN
58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,BENIGN
34,2,0,29,0,23,6,14.5,12.02081528,0,0,0,0,852941.1765,58823.52941,BENIGN
114158,1,1,46,78,46,46,46,0,78,78,78,0,1086.213844,17.51957813,BENIGN
